D0283,B9199,39,60,-27,F5043
D0283,B1008,61,83,-32,F5000
D0283,B8037,84,106,-33,F5032
D0283,A063,107,107,17,F5040
D0283,A063,107,107,28,F4997
D0283,A063,107,107,90,F5002
D0283,B8914,108,125,-17,F5040
D0283,B0489,127,148,-28,F4997
D0283,B1395,151,184,-90,F5002
D0283,A063,187,187,43,F5033
D0283,A063,187,187,48,F5008
D0283,A063,187,187,17,F5005
D0283,A063,187,187,32,F5038
D0283,B8190,190,215,-43,F5033
D0283,B2986,216,242,-48,F5008
D0283,B2056,243,260,-17,F5005
D0283,B8841,261,283,-32,F5038
D0283,A063,287,287,33,F5022
D0283,A063,287,287,59,F5010
D0283,A063,287,287,46,F5026
D0283,B6020,290,312,-33,F5022
D0283,B3156,314,342,-59,F5010
D0283,B6764,343,368,-46,F5026
D0283,A063,373,373,30,F5021
D0283,A063,373,373,41,F5027
D0283,A063,373,373,19,F5006
D0283,A063,373,373,45,F5039
D0283,B5891,377,398,-30,F5021
D0283,B6964,401,425,-41,F5027
D0283,B2593,427,445,-19,F5006
D0283,B8896,446,471,-45,F5039
D0283,A063,477,477,65,F5011
D0283,A063,477,477,39,F5042
D0283,A063,477,477,35,F5036
D0283,B3253,484,513,-65,F5011
D0283,B9198,514,538,-39,F5042
D0283,B8759,539,562,-35,F5036
D0283,A063,570,570,34,F4998
D0283,A063,570,570,46,F5037
D0283,A063,570,570,30,F5030
D0283,A063,570,570,27,F4999
D0283,B0572,576,598,-34,F4998
D0283,B8826,599,624,-46,F5037
D0283,B7215,625,646,-30,F5030
D0283,B0856,648,669,-27,F4999
D0329,A059,0,0,55,F4654
D0329,B3998,0,27,-55,F4654
D0329,A059,27,27,19,F4659
D0329,A059,27,27,28,F4670
D0329,A059,27,27,41,F4662
D0329,A059,27,27,52,F4655
D0329,B4659,29,47,-19,F4659
D0329,B7708,48,69,-28,F4670
D0329,B5570,73,97,-41,F4662
D0329,B4300,98,125,-52,F4655
D0329,A059,128,128,13,F4646
D0329,A059,128,128,21,F4663
D0329,A059,128,128,47,F4669
D0329,A059,128,128,30,F4665
D0329,A059,128,128,10,F4660
D0329,A059,128,128,19,F4643
D0329,B2269,133,149,-13,F4646
D0329,B6111,152,171,-21,F4663
D0329,B7261,177,203,-47,F4669
D0329,B6712,206,227,-30,F4665
D0329,B4695,230,244,-10,F4660
D0329,B1609,247,265,-19,F4643
D0281,A087,0,0,4,F6581
D0281,A087,0,0,1,F6574
D0281,A087,0,0,5,F6576
D0281,A087,0,0,11,F6558
D0281,B5327,3,14,-4,F6581
D0281,B4858,19,27,-1,F6574
D0281,B4928,31,43,-5,F6576
D0281,B3695,58,73,-11,F6558
D0281,S597,158,223,11,E2658
D0281,B0773,228,243,-11,E2658
D0281,S592,246,246,2,E2604
D0281,B3310,254,263,-2,E2604
D0281,S584,271,271,4,E2485
D0281,B7826,271,282,-4,E2485
D0281,S582,282,282,2,E2451
D0281,B7826,282,291,-2,E2451
D0281,S595,292,292,1,E2641
D0281,B8822,295,303,-1,E2641
D0281,S584,306,308,2,E2487
D0281,B7826,308,317,-2,E2487
D0281,S586,317,317,1,E2547
D0281,B8822,320,328,-1,E2547
D0281,S582,331,336,1,E2443
D0281,B3310,344,352,-1,E2443
D0280,A075,0,0,12,F5832
D0280,B4467,1,16,-12,F5832
D0280,A075,17,17,7,F5836
D0280,A075,17,17,10,F5846
D0280,A075,17,17,2,F5834
D0280,A075,17,17,9,F5810
D0280,A075,17,17,2,F5850
D0280,A075,17,17,10,F5829
D0280,A075,17,17,36,F5809
D0280,A075,17,17,10,F5823
D0280,A075,17,17,2,F5821
D0280,A075,17,17,2,F5838
D0280,A075,17,17,11,F5812
D0280,A075,17,17,3,F5844
D0280,A075,17,17,4,F5837
D0280,A075,17,17,4,F5833
D0280,A075,17,17,6,F5822
D0280,A075,17,17,5,F5835
D0280,A075,17,17,17,F5811
D0280,B5100,25,38,-7,F5836
D0280,B6470,45,59,-10,F5846
D0280,B4833,67,76,-2,F5834
D0280,B0550,81,95,-9,F5810
D0280,B7697,123,132,-2,F5850
D0280,B4078,136,150,-10,F5829
D0280,B0129,153,176,-36,F5809
D0280,B3080,180,194,-10,F5823
D0280,B2584,200,209,-2,F5821
D0280,B5480,221,230,-2,F5838
D0280,B0877,234,249,-11,F5812
D0280,B6391,259,269,-3,F5844
D0280,B5399,272,283,-4,F5837
D0280,B4564,288,299,-4,F5833
D0280,B2796,304,316,-6,F5822
D0280,B4870,352,364,-5,F5835
D0280,B0622,369,386,-17,F5811
D0280,S202,533,601,2,E0602
D0280,B6860,608,617,-2,E0602
D0280,S192,625,625,2,E0552
D0280,B0305,626,635,-2,E0552
D0287,A085,0,0,19,F6403
D0287,B1587,0,18,-19,F6403
D0287,A085,18,18,25,F6395
D0287,A085,18,18,18,F6455
D0287,A085,18,18,49,F6421
D0287,A085,18,18,42,F6405
D0287,B0644,22,42,-25,F6395
D0287,B7739,43,61,-18,F6455
D0287,B3706,62,88,-49,F6421
D0287,B1770,89,113,-42,F6405
D0287,A085,118,118,33,F6438
D0287,A085,118,118,25,F6416
D0287,A085,118,118,17,F6467
D0287,A085,118,118,56,F6436
D0287,B6278,119,141,-33,F6438
D0287,B3010,143,163,-25,F6416
D0287,B8945,164,181,-17,F6467
D0287,B6207,189,216,-56,F6436
D0287,S097,219,224,2,E0198
D0287,B8173,233,242,-2,E0198
D0287,S094,249,251,3,E0191
D0287,B8717,252,262,-3,E0191
D0286,A009,0,0,25,F0512
D0286,A009,0,0,52,F0472
D0286,A009,0,0,29,F0500
D0286,A009,0,0,33,F0466
D0286,B5978,1,21,-25,F0512
D0286,B1870,27,54,-52,F0472
D0286,B4714,55,76,-29,F0500
D0286,B1107,81,103,-33,F0466
D0285,A102,0,0,36,F7596
D0285,B2415,0,23,-36,F7596
D0285,A102,23,23,28,F7581
D0285,A102,23,23,39,F7616
D0285,A102,23,23,41,F7647
D0285,A102,23,23,29,F7626
D0285,B0515,29,50,-28,F7581
D0285,B4342,51,75,-39,F7616
D0285,B8331,76,100,-41,F7647
D0285,B5949,102,123,-29,F7626
D0285,A102,130,130,22,F7650
D0285,A102,130,130,13,F7605
D0285,A102,130,130,29,F7633
D0285,A102,130,130,31,F7612
D0285,A102,130,130,13,F7652
D0285,A102,130,130,24,F7623
D0285,B8529,140,159,-22,F7650
D0285,B2923,160,176,-13,F7605
D0285,B6532,177,198,-29,F7633
D0285,B3978,199,221,-31,F7612
D0285,B8746,224,240,-13,F7652
D0285,B5626,242,262,-24,F7623
D0285,S108,289,289,3,E0229
D0285,B8341,291,301,-3,E0229
D0285,S136,309,310,2,E0329
D0285,B3783,318,327,-2,E0329
D0285,S132,335,338,1,E0316
D0285,B8959,340,348,-1,E0316
D0285,S146,355,364,1,E0366
D0285,B7776,365,373,-1,E0366
D0285,S139,415,420,2,E0342
D0285,B4390,421,430,-2,E0342
D0285,S038,504,572,2,E3027
D0285,B4658,575,584,-2,E3027
D0285,S019,585,585,2,E2685
D0285,B4239,585,594,-2,E2685
D0285,S033,595,595,1,E2896
D0285,B2063,596,604,-1,E2896
D0285,S032,605,605,7,E2864
D0285,B0318,605,618,-7,E2864
D0285,S044,619,619,2,E3118
D0285,B0318,620,629,-2,E3118
D0285,S034,629,629,2,E2944
D0285,B3434,634,643,-2,E2944
D0284,A098,0,0,28,F7335
D0284,A098,0,0,49,F7325
D0284,A098,0,0,38,F7290
D0284,B8877,2,23,-28,F7335
D0284,B6991,24,50,-49,F7325
D0284,B0655,51,74,-38,F7290
D0284,A098,76,76,40,F7331
D0284,A098,76,76,53,F7289
D0284,A098,76,76,33,F7319
D0284,B8518,78,102,-40,F7331
D0284,B0442,103,130,-53,F7289
D0284,B6370,131,153,-33,F7319
D0284,A098,156,156,47,F7324
D0284,A098,156,156,40,F7293
D0284,A098,156,156,33,F7312
D0284,B6806,159,185,-47,F7324
D0284,B1347,186,210,-40,F7293
D0284,B4917,211,233,-33,F7312
D0284,A098,237,237,54,F7314
D0284,A098,237,237,79,F7291
D0284,B5400,242,269,-54,F7314
D0284,B0661,270,302,-79,F7291
D0284,A098,307,307,32,F7330
D0284,A098,307,307,58,F7334
D0284,A098,307,307,42,F7296
D0284,B8375,310,332,-32,F7330
D0284,B8868,333,361,-58,F7334
D0284,B2053,362,386,-42,F7296
D0284,A098,391,391,55,F7292
D0284,A098,391,391,29,F7313
D0284,A098,391,391,43,F7320
D0284,B1280,397,424,-55,F7292
D0284,B5323,427,448,-29,F7313
D0284,B6392,449,474,-43,F7320
D0284,A098,480,480,15,F7323
D0284,A098,480,480,27,F7311
D0284,A098,480,480,88,F7302
D0284,B6771,483,500,-15,F7323
D0284,B4696,502,523,-27,F7311
D0284,B2779,525,558,-88,F7302
D0284,A098,564,564,41,F7309
D0284,A098,564,564,37,F7327
D0284,A098,564,564,54,F7316
D0284,B4622,570,594,-41,F7309
D0284,B7884,595,618,-37,F7327
D0284,B6028,620,647,-54,F7316
D0739,A110,0,0,8,F8234
D0739,A110,0,0,8,F8273
D0739,B4582,1,14,-8,F8234
D0739,B9089,16,29,-8,F8273
D0323,A031,0,0,6,F2778
D0323,A031,0,0,10,F2744
D0323,A031,0,0,5,F2731
D0323,A031,0,0,5,F2807
D0323,A031,0,0,5,F2848
D0323,A031,0,0,5,F2729
D0323,A031,0,0,10,F2866
D0323,A031,0,0,10,F2817
D0323,A031,0,0,44,F2691
D0323,A031,0,0,9,F2764
D0323,A031,0,0,3,F2902
D0323,A031,0,0,4,F2763
D0323,A031,0,0,4,F2844
D0323,A031,0,0,8,F2749
D0323,A031,0,0,2,F2808
D0323,A031,0,0,1,F2896
D0323,A031,0,0,5,F2809
D0323,B2936,11,23,-6,F2778
D0323,B1860,31,45,-10,F2744
D0323,B1357,52,64,-5,F2731
D0323,B4036,70,82,-5,F2807
D0323,B6049,90,102,-5,F2848
D0323,B1286,106,118,-5,F2729
D0323,B6703,122,136,-10,F2866
D0323,B4301,138,152,-10,F2817
D0323,B0013,153,178,-44,F2691
D0323,B2399,184,198,-9,F2764
D0323,B8498,203,213,-3,F2902
D0323,B2370,217,228,-4,F2763
D0323,B5694,237,248,-4,F2844
D0323,B2123,251,264,-8,F2749
D0323,B4071,270,279,-2,F2808
D0323,B7937,284,292,-1,F2896
D0323,B4085,300,312,-5,F2809
D0986,A027,0,0,17,F2192
D0986,A027,0,0,12,F2222
D0986,A027,0,0,22,F2202
D0986,A027,0,0,34,F2228
D0986,B0534,1,18,-17,F2192
D0986,B4242,23,38,-12,F2222
D0986,B1569,42,61,-22,F2202
D0986,B5062,62,84,-34,F2228
D0986,A027,87,87,25,F2248
D0986,A027,87,87,84,F2204
D0986,A027,87,87,29,F2256
D0986,B8242,100,120,-25,F2248
D0986,B2068,124,156,-84,F2204
D0986,B9135,157,178,-29,F2256
D0986,S335,220,223,2,E1198
D0986,B7888,228,237,-2,E1198
D0986,S370,243,243,3,E1326
D0986,B0338,250,260,-3,E1326
D0986,S385,264,264,3,E1410
D0986,B1744,265,275,-3,E1410
D0986,S369,277,278,2,E1325
D0986,B9095,279,288,-2,E1325
D0986,S373,289,289,1,E1341
D0986,B6929,291,299,-1,E1341
D0986,S385,301,302,4,E1414
D0986,B0275,307,318,-4,E1414
D0986,S346,322,324,1,E1230
D0986,B1240,328,336,-1,E1230
D0986,S294,354,355,1,E1085
D0986,B8393,384,392,-1,E1085
D0986,S127,397,397,2,E0305
D0986,B0425,400,409,-2,E0305
D0986,S294,435,445,3,E1053
D0986,B1282,475,485,-3,E1053
D0986,S104,487,515,2,E0217
D0986,B2236,519,528,-2,E0217
D0986,S279,550,561,4,E1021
D0986,B6740,566,577,-4,E1021
D0986,S285,582,585,1,E1034
D0986,B7591,590,598,-1,E1034
D0986,S294,601,601,2,E1055
D0986,B1282,631,640,-2,E1055
D0733,A048,0,0,31,F4114
D0733,B7625,2,24,-31,F4114
D0733,A048,26,26,15,F4086
D0733,A048,26,26,32,F4092
D0733,A048,26,26,15,F4096
D0733,A048,26,26,39,F4109
D0733,A048,26,26,28,F4118
D0733,B1150,28,45,-15,F4086
D0733,B1947,48,70,-32,F4092
D0733,B2364,71,88,-15,F4096
D0733,B5580,90,114,-39,F4109
D0733,B8015,115,136,-28,F4118
D0733,S015,249,251,1,E0486
D0733,B1499,255,263,-1,E0486
D0733,S053,263,266,1,E3211
D0733,B2853,270,278,-1,E3211
D0733,S060,280,280,1,E3267
D0733,B2853,282,290,-1,E3267
D0733,S064,292,292,1,E0062
D0733,B3434,293,301,-1,E0062
D0733,S038,305,305,2,E3026
D0733,B4658,308,317,-2,E3026
D0733,S015,318,318,1,E1393
D0733,B5291,331,339,-1,E1393
D0733,S032,351,354,11,E2859
D0733,B3148,355,370,-11,E2859
D0733,S041,371,371,1,E3087
D0733,B5291,383,391,-1,E3087
D0733,S034,403,599,1,E2929
D0733,B2624,701,709,-1,E2929
D0732,A027,0,0,23,F2220
D0732,A027,0,0,42,F2207
D0732,B4149,3,22,-23,F2220
D0732,B2687,25,49,-42,F2207
D0732,A027,52,52,98,F2205
D0732,A027,52,52,40,F2241
D0732,B2236,66,101,-98,F2205
D0732,B6776,102,126,-40,F2241
D0731,A027,0,0,16,F2223
D0731,A027,0,0,26,F2198
D0731,A027,0,0,28,F2225
D0731,A027,0,0,25,F2189
D0731,A027,0,0,25,F2208
D0731,A027,0,0,20,F2201
D0731,B4439,4,21,-16,F2223
D0731,B1136,22,42,-26,F2198
D0731,B4846,44,65,-28,F2225
D0731,B0088,67,87,-25,F2189
D0731,B2799,89,109,-25,F2208
D0731,B1401,112,130,-20,F2201
D0731,S007,252,253,2,E2786
D0731,B7760,254,263,-2,E2786
D0731,S003,266,266,4,E1498
D0731,B1958,276,287,-4,E1498
D0731,S062,287,287,2,E0039
D0731,B1958,287,296,-2,E0039
D0731,S065,297,298,3,E0066
D0731,B1499,302,312,-3,E0066
D0731,S038,314,320,2,E3001
D0731,B2739,326,335,-2,E3001
D0730,A027,0,0,8,F2226
D0730,A027,0,0,15,F2238
D0730,A027,0,0,35,F2219
D0730,A027,0,0,29,F2249
D0730,A027,0,0,20,F2213
D0730,A027,0,0,11,F2197
D0730,A027,0,0,13,F2237
D0730,B4980,7,20,-8,F2226
D0730,B6442,28,45,-15,F2238
D0730,B4079,46,69,-35,F2219
D0730,B8393,70,91,-29,F2249
D0730,B3314,92,110,-20,F2213
D0730,B1103,115,130,-11,F2197
D0730,B6343,131,147,-13,F2237
D0737,A110,0,0,37,F8232
D0737,A110,0,0,20,F8200
D0737,A110,0,0,9,F8215
D0737,A110,0,0,12,F8225
D0737,A110,0,0,11,F8217
D0737,A110,0,0,6,F8257
D0737,A110,0,0,10,F8253
D0737,A110,0,0,9,F8243
D0737,A110,0,0,9,F8230
D0737,A110,0,0,8,F8239
D0737,A110,0,0,8,F8197
D0737,B4468,4,27,-37,F8232
D0737,B1243,32,50,-20,F8200
D0737,B2666,55,69,-9,F8215
D0737,B3968,74,89,-12,F8225
D0737,B3140,92,107,-11,F8217
D0737,B6970,109,121,-6,F8257
D0737,B6511,126,140,-10,F8253
D0737,B5741,143,157,-9,F8243
D0737,B4253,160,174,-9,F8230
D0737,B5167,178,191,-8,F8239
D0737,B0676,194,207,-8,F8197
D0736,A110,0,0,12,F8222
D0736,A110,0,0,13,F8269
D0736,A110,0,0,17,F8247
D0736,A110,0,0,35,F8211
D0736,A110,0,0,24,F8212
D0736,A110,0,0,23,F8260
D0736,A110,0,0,14,F8231
D0736,B3394,1,16,-12,F8222
D0736,B8087,18,34,-13,F8269
D0736,B5953,36,53,-17,F8247
D0736,B2326,55,78,-35,F8211
D0736,B2404,81,101,-24,F8212
D0736,B7346,103,122,-23,F8260
D0736,B4375,123,139,-14,F8231
D0735,A110,0,0,7,F8208
D0735,A110,0,0,45,F8251
D0735,A110,0,0,52,F8195
D0735,A110,0,0,23,F8236
D0735,B2060,1,14,-7,F8208
D0735,B6383,20,45,-45,F8251
D0735,B0482,46,73,-52,F8195
D0735,B4711,74,93,-23,F8236
D0734,A105,0,0,14,F7800
D0734,A105,0,0,7,F7797
D0734,A105,0,0,9,F7821
D0734,A105,0,0,5,F7782
D0734,A105,0,0,16,F7802
D0734,A105,0,0,9,F7814
D0734,A105,0,0,8,F7773
D0734,B5216,1,17,-14,F7800
D0734,B5073,20,33,-7,F7797
D0734,B8228,37,51,-9,F7821
D0734,B2459,53,65,-5,F7782
D0734,B5334,66,83,-16,F7802
D0734,B7296,85,99,-9,F7814
D0734,B0678,101,114,-8,F7773
D0734,A105,115,115,5,F7804
D0734,A105,115,115,10,F7815
D0734,A105,115,115,25,F7771
D0734,A105,115,115,19,F7776
D0734,A105,115,115,22,F7825
D0734,A105,115,115,16,F7817
D0734,A105,115,115,43,F7808
D0734,B5555,130,142,-5,F7804
D0734,B7363,152,166,-10,F7815
D0734,B0415,168,188,-25,F7771
D0734,B0964,191,209,-19,F7776
D0734,B8983,211,230,-22,F7825
D0734,B7425,232,249,-16,F7817
D0734,B6569,251,276,-43,F7808
D0850,A022,0,0,46,F1650
D0850,B4810,1,26,-46,F1650
D0850,A022,27,27,3,F1647
D0850,A022,27,27,5,F1679
D0850,A022,27,27,15,F1690
D0850,A022,27,27,78,F1638
D0850,A022,27,27,34,F1607
D0850,A022,27,27,5,F1689
D0850,B4627,36,46,-3,F1647
D0850,B7309,49,61,-5,F1679
D0850,B8676,65,82,-15,F1690
D0850,B3943,84,115,-78,F1638
D0850,B0811,116,138,-34,F1607
D0850,B8664,142,154,-5,F1689
D0850,S374,234,238,2,E1349
D0850,B1668,247,256,-2,E1349
D0850,S442,263,264,1,E1685
D0850,B4702,269,277,-1,E1685
D0850,S373,288,288,1,E1339
D0850,B1744,290,298,-1,E1339
D0850,S366,301,302,1,E1288
D0850,B0275,306,314,-1,E1288
D0850,S294,335,339,2,E1091
D0850,B0986,367,376,-2,E1091
D0850,S103,379,381,1,E0216
D0850,B9135,385,393,-1,E0216
D0850,S123,394,394,1,E0291
D0850,B6776,395,403,-1,E0291
D0850,S096,409,410,1,E0193
D0850,B2851,465,473,-1,E0193
D0850,S001,523,538,1,E2683
D0850,B4596,559,567,-1,E2683
D0851,A022,0,0,30,F1657
D0851,A022,0,0,36,F1632
D0851,A022,0,0,19,F1688
D0851,B5371,1,22,-30,F1657
D0851,B3059,25,48,-36,F1632
D0851,B8524,50,68,-19,F1688
D0851,A022,70,70,29,F1653
D0851,A022,70,70,47,F1672
D0851,A022,70,70,60,F1646
D0851,B4925,74,95,-29,F1653
D0851,B6825,103,129,-47,F1672
D0851,B4470,130,158,-60,F1646
D0851,S300,213,240,8,E1111
D0851,B1280,242,255,-8,E1111
D0851,S300,257,260,9,E1117
D0851,B0313,264,278,-9,E1117
D0851,S258,285,286,3,E0946
D0851,B3756,293,303,-3,E0946
D0851,S184,310,313,3,E0500
D0851,B1268,319,329,-3,E0500
D0851,S101,341,343,3,E0206
D0851,B4964,346,356,-3,E0206
D0555,A021,0,0,30,F1564
D0555,B6340,2,23,-30,F1564
D0555,A021,25,25,9,F1574
D0555,A021,25,25,83,F1542
D0555,A021,25,25,38,F1520
D0555,A021,25,25,9,F1535
D0555,B7172,61,75,-9,F1574
D0555,B4517,80,112,-83,F1542
D0555,B2915,114,137,-38,F1520
D0555,B4171,138,152,-9,F1535
D0555,S389,207,218,1,E1444
D0555,B4061,221,229,-1,E1444
D0555,S371,231,237,1,E1333
D0555,B0093,239,247,-1,E1333
D0555,S372,250,281,5,E1337
D0555,B1019,282,294,-5,E1337
D0555,S364,296,311,1,E1277
D0555,B1019,313,321,-1,E1277
D0555,S364,323,323,1,E1282
D0555,B6335,325,333,-1,E1282
D0555,S431,341,349,5,E1651
D0555,B4061,355,367,-5,E1651
D0960,A042,0,0,59,F3794
D0960,A042,0,0,65,F3785
D0960,B4297,2,30,-59,F3794
D0960,B3088,31,60,-65,F3785
D0960,A042,63,63,53,F3821
D0960,A042,63,63,77,F3782
D0960,B7690,72,99,-53,F3821
D0960,B2699,100,131,-77,F3782
D0328,A090,0,0,34,F6802
D0328,A090,0,0,47,F6773
D0328,A090,0,0,33,F6801
D0328,B5882,2,24,-34,F6802
D0328,B1754,25,51,-47,F6773
D0328,B5779,52,74,-33,F6801
D0328,A090,76,76,33,F6764
D0328,A090,76,76,42,F6813
D0328,A090,76,76,28,F6767
D0328,A090,76,76,28,F6805
D0328,B0272,79,101,-33,F6764
D0328,B7396,103,127,-42,F6813
D0328,B0755,128,149,-28,F6767
D0328,B6243,150,171,-28,F6805
D0328,A090,175,175,14,F6817
D0328,A090,175,175,32,F6775
D0328,A090,175,175,54,F6785
D0328,A090,175,175,39,F6798
D0328,B7693,179,195,-14,F6817
D0328,B1884,200,222,-32,F6775
D0328,B3325,224,251,-54,F6785
D0328,B5106,253,277,-39,F6798
D0328,S182,300,301,1,E0491
D0328,B3412,307,315,-1,E0491
D0328,S205,319,319,2,E0608
D0328,B3412,323,332,-2,E0608
D0328,S239,335,335,2,E0884
D0328,B0548,336,345,-2,E0884
D0328,S162,353,355,1,E0438
D0328,B1011,356,364,-1,E0438
D0328,S212,369,369,3,E0639
D0328,B7397,370,380,-3,E0639
D0328,S543,471,611,3,E2203
D0328,B4021,618,628,-3,E2203
D0939,A037,0,0,30,F3417
D0939,A037,0,0,24,F3472
D0939,A037,0,0,24,F3345
D0939,A037,0,0,38,F3382
D0939,B4456,1,22,-30,F3417
D0939,B7334,23,43,-24,F3472
D0939,B0357,46,66,-24,F3345
D0939,B2626,67,90,-38,F3382
D0939,A037,92,92,33,F3364
D0939,A037,92,92,27,F3445
D0939,A037,92,92,42,F3465
D0939,A037,92,92,34,F3409
D0939,B1370,112,134,-33,F3364
D0939,B5960,135,156,-27,F3445
D0939,B7035,158,182,-42,F3465
D0939,B4158,184,206,-34,F3409
D0939,S240,217,221,2,E0885
D0939,B3873,228,237,-2,E0885
D0282,A099,0,0,1,F7501
D0282,A099,0,0,4,F7422
D0282,A099,0,0,14,F7355
D0282,A099,0,0,21,F7436
D0282,A099,0,0,8,F7359
D0282,A099,0,0,8,F7487
D0282,B9204,7,15,-1,F7501
D0282,B4634,19,30,-4,F7422
D0282,B0808,34,50,-14,F7355
D0282,B5407,55,74,-21,F7436
D0282,B1003,76,89,-8,F7359
